appid,genre_id
1703967,32
1703967,122
1703968,31
1703968,32
1703968,122
1703969,31
1703969,32
1703969,122
1703970,31
1703970,32
1703970,122
1703971,31
1703971,32
1703971,122
1703972,31
1703972,32
1703972,122
1703973,31
1703973,32
1703973,122
1703974,31
1703974,32
1703974,122
1703975,31
1703975,32
1703975,122
1703976,31
1703976,32
1703976,122
1703977,31
1703977,32
1703977,122
1703978,31
1703978,32
1703978,122
1703979,31
1703979,32
1703979,122
1703980,31
1703980,32
1703980,122
1703981,31
1703981,32
1703981,122
1703982,31
1703982,32
1703982,122
1703983,31
1703983,32
1703983,122
1703984,31
1703984,32
1703984,122
1703985,31
1703985,32
1703985,122
1703986,31
1703986,32
1703986,122
1703987,31
1703987,32
1703987,122
1703988,31
1703988,32
1703988,122
1703989,31
1703989,32
1703989,122
1703990,31
1703990,32
1703990,122
1703991,31
1703991,32
1703991,122
1703992,31
1703992,32
1703992,122
1703993,31
1703993,32
1703993,122
1703994,31
1703994,32
1703994,122
1703995,31
1703995,32
1703995,122
1703996,31
1703996,32
1703996,122
1703997,31
1703997,32
1703997,122
1703998,31
1703998,32
1703998,122
1703999,31
1703999,32
1703999,122
1704000,31
1704000,32
1704000,122
1704001,31
1704001,32
1704001,122
1704002,31
1704002,32
1704002,122
1704003,31
1704003,32
1704003,122
1704004,31
1704004,32
1704004,122
1704005,31
1704005,32
1704005,122
1704006,31
1704006,32
1704006,122
1704007,31
1704007,32
1704007,122
1704008,31
1704008,32
1704008,122
1704009,31
1704009,32
1704009,122
1704010,31
1704010,32
1704010,122
1704011,31
1704011,32
1704011,122
1704012,31
1704012,32
1704012,122
1704013,31
1704013,32
1704013,122
1704014,31
1704014,32
1704014,122
1704015,31
1704015,32
1704015,122
1704016,31
1704016,32
1704016,122
1704017,31
1704017,32
1704017,122
1704018,31
1704018,32
1704018,122
1704019,31
1704019,32
1704019,122
1704020,31
1704020,32
1704020,122
1704021,31
1704021,32
1704021,122
1704022,31
1704022,32
1704022,122
1704023,31
1704023,32
1704023,122
1704024,31
1704024,32
1704024,122
1704025,31
1704025,32
1704025,122
1704026,31
1704026,32
1704026,122
1704027,31
1704027,32
1704027,122
1704028,31
1704028,32
1704028,122
1704029,31
1704029,32
1704029,122
1704030,31
1704030,32
1704030,122
1704031,31
1704031,32
1704031,122
1704032,31
1704032,32
1704032,122
1704033,31
1704033,32
1704033,122
1704034,31
1704034,32
1704034,122
1704035,31
1704035,32
1704035,122
1704036,31
1704036,32
1704036,122
1704037,31
1704037,32
1704037,122
1704038,31
1704038,32
1704038,122
1704039,31
1704039,32
1704039,122
1704040,31
1704040,32
1704040,122
1704041,31
1704041,32
1704041,122
1704042,31
1704042,32
1704042,122
1704043,31
1704043,32
1704043,122
1704044,31
1704044,32
1704044,122
1704045,31
1704045,32
1704045,122
1704046,31
1704046,32
1704046,122
1704047,31
1704047,32
1704047,122
1704048,31
1704048,32
1704048,122
1704049,31
1704049,32
1704049,122
1704050,31
1704050,32
1704050,122
1704051,31
1704051,32
1704051,122
1704052,31
1704052,32
1704052,122
1704053,31
1704053,32
1704053,122
1704054,31
1704054,32
1704054,122
1704055,31
1704055,32
1704055,122
1704056,31
1704056,32
1704056,122
1704057,31
1704057,32
1704057,122
1704058,31
1704058,32
1704058,122
1704059,31
1704059,32
1704059,122
1704060,5
1704060,11
1704060,31
1704060,32
1704060,144
1704070,31
1704070,32
1704070,44
1704070,122
1704080,31
1704080,113
1704080,122
1704100,31
1704100,32
1704110,31
1704110,113
1704110,122
1704120,5
1704120,31
1704130,31
1704130,113
1704130,122
1704130,144
1704160,5
1704160,31
1704160,113
1704160,144
1704170,5
1704170,16
1704170,31
1704170,32
1704170,122
1704180,5
1704180,31
1704180,107
1704180,113
1704180,144
1704210,11
1704210,31
1704210,113
1704210,122
1704240,31
1704240,113
1704240,144
1704250,31
1704250,32
1704260,31
1704260,32
1704260,122
1704280,5
1704280,11
1704280,32
1704280,62
1704310,31
1704310,32
1704310,144
1704330,31
1704330,32
1704330,122
1704331,31
1704331,32
1704331,122
1704332,31
1704332,32
1704332,122
1704333,31
1704333,32
1704333,122
1704334,31
1704334,32
1704334,122
1704335,31
1704335,32
1704335,122
1704336,31
1704336,32
1704336,122
1704337,31
1704337,32
1704337,122
1704338,31
1704338,32
1704338,122
1704339,31
1704339,32
1704339,122
1704340,31
1704340,32
1704340,122
1704341,31
1704341,32
1704341,122
1704342,31
1704342,32
1704342,122
1704343,31
1704343,32
1704343,122
1704344,31
1704344,32
1704344,122
1704345,31
1704345,32
1704345,122
1704346,31
1704346,32
1704346,122
1704347,31
1704347,32
1704347,122
1704348,31
1704348,32
1704348,122
1704349,31
1704349,32
1704349,122
1704350,31
1704350,32
1704350,122
1704351,31
1704351,32
1704351,122
1704352,31
1704352,32
1704352,122
1704353,31
1704353,32
1704353,122
1704354,31
1704354,32
1704354,122
1704355,31
1704355,32
1704355,122
1704356,31
1704356,32
1704356,122
1704357,31
1704357,32
1704357,122
1704358,31
1704358,32
1704358,122
1704359,31
1704359,32
1704359,122
1704360,31
1704360,32
1704360,122
1704361,31
1704361,32
1704361,122
1704362,31
1704362,32
1704362,122
1704363,31
1704363,32
1704363,122
1704364,31
1704364,32
1704364,122
1704365,31
1704365,32
1704365,122
1704366,31
1704366,32
1704366,122
1704367,31
1704367,32
1704367,122
1704368,31
1704368,32
1704368,122
1704369,31
1704369,32
1704369,122
1704370,31
1704370,32
1704370,122
1704371,31
1704371,32
1704371,122
1704372,31
1704372,32
1704372,122
1704373,31
1704373,32
1704373,122
1704374,31
1704374,32
1704374,122
1704375,31
1704375,32
1704375,122
1704376,31
1704376,32
1704376,122
1704377,31
1704377,32
1704377,122
1704378,31
1704378,32
1704378,122
1704379,31
1704379,32
1704379,122
1704380,31
1704380,32
1704380,122
1704381,31
1704381,32
1704381,122
1704382,31
1704382,32
1704382,122
1704383,31
1704383,32
1704383,122
1704384,31
1704384,32
1704384,122
1704385,31
1704385,32
1704385,122
1704386,31
1704386,32
1704386,122
1704387,31
1704387,32
1704387,122
1704388,31
1704388,32
1704388,122
1704389,31
1704389,32
1704389,122
1704390,31
1704390,32
1704390,122
1704391,31
1704391,32
1704391,122
1704392,31
1704392,32
1704392,122
1704393,31
1704393,32
1704393,122
1704394,31
1704394,32
1704394,122
1704395,31
1704395,32
1704395,122
1704396,31
1704396,32
1704396,122
1704397,31
1704397,32
1704397,122
1704398,31
1704398,32
1704398,122
1704399,31
1704399,32
1704399,122
1704400,31
1704400,32
1704400,122
1704401,31
1704401,32
1704401,122
1704402,31
1704402,32
1704402,122
1704403,31
1704403,32
1704403,122
1704404,31
1704404,32
1704404,122
1704405,31
1704405,32
1704405,122
1704406,31
1704406,32
1704406,122
1704407,31
1704407,32
1704407,122
1704408,31
1704408,32
1704408,122
1704409,31
1704409,32
1704409,122
1704410,31
1704410,32
1704410,122
1704411,31
1704411,32
1704411,122
1704412,31
1704412,32
1704412,122
1704413,31
1704413,32
1704413,122
1704414,31
1704414,32
1704414,122
1704415,31
1704415,32
1704415,122
1704416,31
1704416,32
1704416,122
1704417,31
1704417,32
1704417,122
1704418,31
1704418,32
1704418,122
1704419,31
1704419,32
1704419,122
1704420,31
1704420,32
1704420,122
1704421,31
1704421,32
1704421,122
1704422,31
1704422,32
1704422,122
1704423,31
1704423,32
1704423,122
1704424,31
1704424,32
1704424,122
1704425,31
1704425,32
1704425,122
1704426,31
1704426,32
1704426,122
1704427,31
1704427,32
1704427,122
1704428,31
1704428,32
1704428,122
1704429,31
1704429,32
1704429,122
1704440,11
1704450,11
1704450,44
1704450,113
1704450,122
1704460,11
1704460,31
1704470,5
1704470,31
1704470,113
1704470,144
1704490,31
1704490,113
1704530,11
1704530,31
1704530,113
1704540,5
1704540,11
1704540,31
1704550,16
1704550,31
1704550,32
1704550,44
1704550,113
1704550,122
1704550,144
1704590,5
1704590,113
1704590,122
1704610,5
1704610,31
1704610,144
1704620,11
1704630,11
1704640,5
1704640,11
1704650,5
1704650,31
1704650,144
1704670,11
1704670,31
1704670,113
1704680,5
1704680,11
1704700,31
1704700,113
1704700,122
1704700,144
1704730,31
1704730,113
1704730,122
1704730,144
1704740,31
1704740,113
1704740,122
1704740,144
1704760,32
1704760,144
1704770,5
1704770,32
1704780,31
1704820,31
1704820,122
1704830,5
1704830,31
1704830,32
1704920,31
1704920,32
1704940,11
1704940,16
1704940,31
1704940,113
1704940,122
1704940,144
1704950,31
1704960,5
1704960,32
1704960,44
1704960,113
1704960,144
1704961,5
1704961,32
1704961,44
1704961,113
1704961,144
1704980,32
1704990,31
1704990,32
1704990,122
1704991,31
1704991,32
1704991,122
1704992,31
1704992,32
1704992,122
1704993,31
1704993,32
1704993,122
1704994,31
1704994,32
1704994,122
1704995,31
1704995,32
1704995,122
1704996,31
1704996,32
1704996,122
1704997,31
1704997,32
1704997,122
1704998,31
1704998,32
1704998,122
1704999,31
1704999,32
1704999,122
1705000,31
1705000,32
1705000,122
1705001,31
1705001,32
1705001,122
1705002,31
1705002,32
1705002,122
1705003,31
1705003,32
1705003,122
1705004,31
1705004,32
1705004,122
1705005,31
1705005,32
1705005,122
1705006,31
1705006,32
1705006,122
1705007,31
1705007,32
1705007,122
1705008,31
1705008,32
1705008,122
1705009,31
1705009,32
1705009,122
1705010,31
1705010,32
1705010,122
1705011,31
1705011,32
1705011,122
1705012,31
1705012,32
1705012,122
1705013,31
1705013,32
1705013,122
1705014,31
1705014,32
1705014,122
1705015,31
1705015,32
1705015,122
1705016,31
1705016,32
1705016,122
1705017,31
1705017,32
1705017,122
1705018,31
1705018,32
1705018,122
1705019,31
1705019,32
1705019,122
1705020,11
1705020,31
1705020,32
1705020,62
1705020,122
1705030,31
1705030,32
1705030,62
1705030,122
1705040,31
1705040,32
1705040,122
1705041,31
1705041,32
1705041,122
1705042,31
1705042,32
1705042,122
1705043,31
1705043,32
1705043,122
1705044,31
1705044,32
1705044,122
1705045,31
1705045,32
1705045,122
1705046,31
1705046,32
1705046,122
1705047,31
1705047,32
1705047,122
1705048,31
1705048,32
1705048,122
1705049,31
1705049,32
1705049,122
1705050,31
1705050,32
1705050,122
1705051,31
1705051,32
1705051,122
1705052,31
1705052,32
1705052,122
1705053,31
1705053,32
1705053,122
1705054,31
1705054,32
1705054,122
1705055,31
1705055,32
1705055,122
1705056,31
1705056,32
1705056,122
1705057,31
1705057,32
1705057,122
1705058,31
1705058,32
1705058,122
1705059,31
1705059,32
1705059,122
1705060,31
1705060,32
1705060,122
1705061,31
1705061,32
1705061,122
1705062,31
1705062,32
1705062,122
1705063,31
1705063,32
1705063,122
1705064,31
1705064,32
1705064,122
1705065,31
1705065,32
1705065,122
1705066,31
1705066,32
1705066,122
1705067,31
1705067,32
1705067,122
1705068,31
1705068,32
1705068,122
1705069,31
1705069,32
1705069,122
1705070,31
1705070,32
1705070,122
1705071,31
1705071,32
1705071,122
1705072,31
1705072,32
1705072,122
1705073,31
1705073,32
1705073,122
1705074,31
1705074,32
1705074,122
1705075,31
1705075,32
1705075,122
1705076,31
1705076,32
1705076,122
1705077,31
1705077,32
1705077,122
1705078,31
1705078,32
1705078,122
1705079,31
1705079,32
1705079,122
1705080,31
1705080,32
1705080,122
1705081,31
1705081,32
1705081,122
1705082,31
1705082,32
1705082,122
1705083,31
1705083,32
1705083,122
1705084,31
1705084,32
1705084,122
1705085,31
1705085,32
1705085,122
1705086,31
1705086,32
1705086,122
1705087,31
1705087,32
1705087,122
1705088,31
1705088,32
1705088,122
1705089,31
1705089,32
1705089,122
1705090,31
1705090,32
1705090,122
1705091,31
1705091,32
1705091,122
1705092,31
1705092,32
1705092,122
1705093,31
1705093,32
1705093,122
1705094,31
1705094,32
1705094,122
1705095,31
1705095,32
1705095,122
1705096,31
1705096,32
1705096,122
1705097,31
1705097,32
1705097,122
1705098,31
1705098,32
1705098,122
1705099,31
1705099,32
1705099,122
1705100,31
1705100,32
1705100,122
1705101,31
1705101,32
1705101,122
1705102,31
1705102,32
1705102,122
1705103,31
1705103,32
1705103,122
1705104,31
1705104,32
1705104,122
1705105,31
1705105,32
1705105,122
1705106,31
1705106,32
1705106,122
1705107,31
1705107,32
1705107,122
1705108,31
1705108,32
1705108,122
1705109,31
1705109,32
1705109,122
1705130,62
1705140,11
1705140,31
1705140,32
1705140,144
1705150,31
1705150,32
1705150,122
1705180,11
1705180,31
1705180,107
1705180,122
1705220,31
1705220,113
1705220,122
1705220,144
1705230,31
1705230,32
1705230,122
1705231,31
1705231,32
1705231,122
1705232,31
1705232,32
1705232,122
1705233,31
1705233,32
1705233,122
1705234,31
1705234,32
1705234,122
1705235,31
1705235,32
1705235,122
1705236,31
1705236,32
1705236,122
1705237,31
1705237,32
1705237,122
1705238,31
1705238,32
1705238,122
1705239,31
1705239,32
1705239,122
1705240,31
1705240,32
1705240,122
1705241,31
1705241,32
1705241,122
1705242,31
1705242,32
1705242,122
1705243,31
1705243,32
1705243,122
1705244,31
1705244,32
1705244,122
1705245,31
1705245,32
1705245,122
1705246,31
1705246,32
1705246,122
1705247,31
1705247,32
1705247,122
1705248,31
1705248,32
1705248,122
1705249,31
1705249,32
1705249,122
1705250,31
1705250,32
1705250,122
1705251,31
1705251,32
1705251,122
1705252,31
1705252,32
1705252,122
1705253,31
1705253,32
1705253,122
1705254,31
1705254,32
1705254,122
1705255,31
1705255,32
1705255,122
1705256,31
1705256,32
1705256,122
1705257,31
1705257,32
1705257,122
1705258,31
1705258,32
1705258,122
1705259,31
1705259,32
1705259,122
1705260,31
1705260,32
1705260,122
1705261,31
1705261,32
1705261,122
1705262,31
1705262,32
1705262,122
1705263,31
1705263,32
1705263,122
1705264,31
1705264,32
1705264,122
1705265,31
1705265,32
1705265,122
1705266,31
1705266,32
1705266,122
1705267,31
1705267,32
1705267,122
1705268,31
1705268,32
1705268,122
1705269,31
1705269,32
1705269,122
1705270,31
1705270,32
1705270,122
1705271,31
1705271,32
1705271,122
1705272,31
1705272,32
1705272,122
1705273,31
1705273,32
1705273,122
1705274,31
1705274,32
1705274,122
1705275,31
1705275,32
1705275,122
1705276,31
1705276,32
1705276,122
1705277,31
1705277,32
1705277,122
1705278,31
1705278,32
1705278,122
1705279,31
1705279,32
1705279,122
1705280,31
1705280,32
1705280,122
1705281,31
1705281,32
1705281,122
1705282,31
1705282,32
1705282,122
1705283,31
1705283,32
1705283,122
1705284,31
1705284,32
1705284,122
1705285,31
1705285,32
1705285,122
1705286,31
1705286,32
1705286,122
1705287,31
1705287,32
1705287,122
1705288,31
1705288,32
1705288,122
1705289,31
1705289,32
1705289,122
1705290,31
1705290,32
1705290,122
1705291,31
1705291,32
1705291,122
1705292,31
1705292,32
1705292,122
1705293,31
1705293,32
1705293,122
1705294,31
1705294,32
1705294,122
1705295,31
1705295,32
1705295,122
1705296,31
1705296,32
1705296,122
1705297,31
1705297,32
1705297,122
1705298,31
1705298,32
1705298,122
1705299,31
1705299,32
1705299,122
1705300,31
1705300,32
1705300,122
1705301,31
1705301,32
1705301,122
1705302,31
1705302,32
1705302,122
1705303,31
1705303,32
1705303,122
1705304,31
1705304,32
1705304,122
1705305,31
1705305,32
1705305,122
1705306,31
1705306,32
1705306,122
1705307,31
1705307,32
1705307,122
1705308,31
1705308,32
1705308,122
1705309,31
1705309,32
1705309,122
1705310,31
1705310,32
1705310,122
1705311,31
1705311,32
1705311,122
1705312,31
1705312,32
1705312,122
1705313,31
1705313,32
1705313,122
1705314,31
1705314,32
1705314,122
1705315,31
1705315,32
1705315,122
1705316,31
1705316,32
1705316,122
1705317,31
1705317,32
1705317,122
1705318,31
1705318,32
1705318,122
1705319,31
1705319,32
1705319,122
1705320,31
1705320,32
1705320,122
1705321,31
1705321,32
1705321,122
1705322,31
1705322,32
1705322,122
1705323,31
1705323,32
1705323,122
1705324,31
1705324,32
1705324,122
1705325,31
1705325,32
1705325,122
1705326,31
1705326,32
1705326,122
1705327,31
1705327,32
1705327,122
1705328,31
1705328,32
1705328,122
1705329,31
1705329,32
1705329,122
1705350,31
1705350,32
1705350,113
1705350,122
1705380,31
1705380,113
1705390,16
1705390,32
1705390,44
1705390,107
1705390,113
1705390,144
1705400,31
1705400,32
1705410,31
1705410,44
1705410,122
1705420,5
1705420,11
1705420,31
1705420,144
1705470,32
1705480,31
1705480,113
1705480,122
1705500,31
1705500,32
1705510,31
1705510,32
1705510,44
1705510,122
1705520,31
1705520,32
1705520,113
1705540,31
1705540,113
1705540,144
1705560,31
1705560,113
1705580,5
1705580,31
1705580,32
1705590,31
1705590,44
1705590,113
1705600,31
1705600,32
1705610,31
1705610,32
1705610,122
1705620,5
1705620,31
1705620,32
1705620,113
1705620,122
1705620,144
1705630,31
1705630,32
1705650,31
1705650,32
1705650,113
1705720,113
1705720,122
1705730,11
1705730,31
1705730,107
1705730,113
1705730,144
1705760,5
1705760,31
1705760,44
1705780,5
1705780,31
1705780,113
1705820,11
1705820,122
1705840,5
1705840,31
1705840,32
1705840,144
1705860,31
1705860,32
1705870,11
1705870,31
1705870,32
1705870,113
1705870,122
1705880,31
1705890,31
1705890,113
1705900,31
1705900,32
1705910,31
1705910,32
1705910,113
1705920,5
1705920,107
1705920,113
1705920,122
1705930,31
1705930,113
1705970,122
1705990,31
1705990,32
1705990,113
1705990,122
1706060,31
1706090,31
1706090,32
1706100,11
1706100,113
1706100,144
1706120,31
1706120,32
1706130,31
1706130,113
1706150,31
1706150,32
1706150,122
1706170,113
1706180,31
1706180,32
1706190,5
1706190,31
1706190,32
1706200,31
1706200,32
1706210,5
1706210,11
1706210,31
1706210,122
1706220,113
1706240,31
1706240,122
1706260,5
1706260,31
1706260,107
1706260,113
1706260,122
1706270,5
1706270,31
1706280,113
1706310,5
1706310,31
1706310,144
1706340,32
1706360,5
1706360,31
1706360,107
1706390,11
1706390,32
1706400,11
1706400,144
1706401,11
1706401,144
1706402,11
1706402,144
1706403,11
1706403,144
1706404,11
1706404,144
1706420,5
1706420,11
1706420,144
1706440,31
1706440,32
1706450,15
1706450,31
1706450,107
1706470,11
1706470,32
1706470,113
1706480,31
1706480,32
1706510,113
1706510,144
1706540,31
1706540,122
1706550,31
1706550,107
1706550,113
1706550,122
1706570,31
1706570,122
1706590,31
1706590,32
1706590,113
1706590,122
1706590,144
1706640,31
1706640,32
1706650,31
1706650,113
1706670,5
1706670,11
1706670,31
1706670,122
1706690,31
1706690,44
1706690,122
1706710,5
1706710,31
1706710,32
1706710,44
1706710,122
1706720,5
1706720,144
1706740,16
1706740,31
1706740,122
1706770,31
1706770,32
1706770,44
1706800,31
1706800,122
1706810,5
1706810,31
1706810,32
1706820,31
1706820,32
1706820,113
1706840,5
1706840,31
1706840,144
1706850,113
1706870,32
1706890,5
1706890,31
1706890,32
1706890,144
1706920,5
1706920,31
1706920,32
1706920,107
1706930,31
1706930,32
1706930,44
1706930,113
1706940,31
1706940,113
1706940,122
1706950,31
1706950,32
1706960,144
1706970,31
1706970,107
1706970,113
1706970,122
1706980,11
1706980,31
1707020,32
1707021,32
1707022,32
1707030,31
1707030,44
1707030,107
1707030,122
1707040,31
1707040,44
1707040,113
1707040,122
1707050,31
1707050,113
1707050,122
1707070,5
1707070,11
1707070,31
1707070,107
1707090,11
1707090,31
1707090,113
1707100,11
1707110,5
1707110,11
1707111,5
1707111,11
1707112,5
1707112,11
1707120,31
1707120,32
1707120,113
1707120,122
1707150,31
1707150,113
1707150,122
1707150,144
1707170,11
1707170,15
1707170,16
1707170,31
1707170,32
1707170,44
1707170,62
1707170,122
1707260,31
1707260,32
1707260,113
1707270,31
1707270,107
1707270,122
1707280,31
1707280,122
1707310,31
1707310,44
1707320,31
1707320,32
1707320,113
1707330,122
1707350,5
1707350,11
1707350,32
1707350,62
1707360,5
1707360,11
1707360,31
1707360,32
1707360,62
1707380,31
1707380,113
1707400,31
1707400,32
1707400,122
1707410,31
1707410,107
1707410,113
1707410,122
1707430,5
1707430,11
1707430,31
1707450,31
1707450,32
1707450,113
1707450,144
1707470,31
1707470,107
1707470,144
1707490,5
1707490,31
1707490,122
1707510,11
1707510,32
1707530,5
1707530,31
1707530,32
1707531,5
1707531,31
1707531,32
1707532,5
1707532,31
1707532,32
1707533,5
1707533,31
1707533,32
1707534,5
1707534,31
1707534,32
1707535,5
1707535,31
1707535,32
1707540,16
1707540,31
1707540,113
1707540,122
1707550,31
1707550,113
1707560,5
1707560,31
1707560,113
1707560,122
1707570,11
1707570,31
1707570,113
1707580,5
1707580,113
1707580,122
1707580,144
1707590,31
1707590,107
1707590,113
1707610,5
1707620,122
1707630,31
1707630,32
1707630,113
1707630,122
1707630,144
1707640,31
1707640,113
1707650,5
1707650,144
1707670,31
1707670,32
1707680,62
1707690,31
1707690,32
1707690,113
1707690,122
1707700,31
1707700,32
1707700,113
1707710,31
1707710,113
1707710,122
1707720,31
1707720,32
1707720,113
1707720,122
1707720,144
1707740,32
1707740,122
1707770,31
1707770,32
1707780,11
1707790,31
1707790,32
1707790,122
1707820,68
1707820,116
1707830,113
1707840,5
1707840,32
1707850,11
1707850,31
1707850,32
1707850,144
1707870,31
1707870,32
1707880,31
1707880,122
1707890,5
1707890,31
1707890,107
1707890,122
1707900,31
1707900,122
1707910,31
1707910,113
1707910,144
1707920,31
1707920,113
1707920,144
1707921,31
1707921,113
1707921,144
1707922,31
1707922,113
1707922,144
1707930,31
1707930,113
1707930,144
1707931,31
1707931,113
1707931,144
1707932,31
1707932,113
1707932,144
1707933,31
1707933,113
1707933,144
1707950,113
1707970,32
1707970,44
1707970,113
1707970,144
1707990,113
1707990,122
1708010,113
1708010,144
1708020,122
1708030,5
1708030,11
1708030,31
1708030,113
1708030,122
1708050,5
1708050,11
1708050,32
1708050,122
1708070,15
1708070,31
1708070,107
1708070,122
1708091,113
1708091,122
1708110,31
1708110,32
1708110,113
1708150,31
1708150,107
1708150,144
1708180,31
1708180,32
1708190,31
1708190,32
1708190,113
1708200,31
1708200,113
1708200,122
1708250,31
1708250,122
1708270,31
1708270,113
1708270,122
1708290,31
1708290,32
1708290,144
1708300,32
1708320,122
1708340,31
1708340,113
1708340,122
1708350,31
1708390,31
1708390,32
1708400,11
1708400,31
1708400,113
1708400,122
1708400,144
1708460,31
1708460,107
1708460,122
1708470,11
1708470,31
1708470,113
1708470,122
1708470,144
1708490,11
1708490,31
1708490,32
1708510,5
1708510,31
1708510,32
1708540,11
1708540,31
1708540,113
1708540,144
1708550,113
1708550,122
1708560,31
1708560,113
1708570,5
1708570,31
1708570,113
1708570,144
1708600,32
1708610,32
1708620,11
1708620,31
1708660,31
1708660,32
1708680,5
1708680,11
1708680,31
1708680,113
1708690,31
1708690,113
1708710,15
1708710,31
1708710,32
1708710,122
1708730,11
1708730,15
1708730,31
1708730,62
1708730,107
1708730,122
1708750,5
1708770,31
1708770,113
1708800,122
1708810,122
1708820,122
1708850,5
1708850,11
1708850,31
1708850,113
1708850,122
1708860,122
1708870,31
1708870,32
1708870,44
1708870,144
1708880,5
1708880,107
1708880,122
1708880,144
1708930,5
1708930,11
1708930,144
1708931,5
1708931,11
1708931,144
1708950,5
1708950,31
1708970,31
1708970,113
1708990,11
1708990,31
1708990,32
1708990,113
1709000,11
1709000,31
1709000,32
1709000,113
1709000,122
1709000,144
1709010,5
1709010,144
1709040,31
1709050,5
1709050,31
1709060,5
1709060,31
1709060,44
1709060,113
1709060,122
1709060,144
1709070,11
1709070,31
1709070,32
1709070,44
1709080,11
1709080,31
1709090,5
1709090,31
1709090,32
1709140,32
1709140,44
1709140,144
1709150,11
1709150,15
1709150,107
1709150,122
1709170,31
1709170,32
1709170,113
1709170,122
1709180,31
1709180,32
1709180,122
1709190,31
1709190,113
1709190,122
1709200,31
1709200,32
1709210,32
1709210,113
1709240,32
1709240,113
1709250,15
1709250,31
1709250,32
1709250,113
1709250,122
1709260,31
1709260,32
1709260,113
1709280,5
1709280,31
1709280,113
1709280,144
1709290,31
1709290,32
1709320,122
1709330,11
1709330,31
1709330,32
1709330,107
1709330,113
1709330,122
1709330,144
1709350,31
1709350,113
1709350,122
1709440,11
1709440,31
1709440,32
1709450,32
1709450,113
1709510,31
1709510,113
1709510,122
1709520,113
1709520,144
1709540,5
1709540,31
1709540,44
1709540,122
1709540,144
1709550,113
1709560,11
1709570,31
1709570,32
1709570,113
1709570,122
1709580,31
1709580,113
1709590,113
1709620,5
1709620,31
1709620,113
1709620,144
1709630,122
1709640,5
1709640,31
1709640,144
1709650,16
1709650,113
1709650,122
1709660,31
1709660,32
1709700,31
1709700,32
1709700,113
1709710,31
1709710,32
1709710,113
1709710,122
1709730,31
1709730,113
1709760,31
1709760,32
1709780,5
1709780,11
1709780,31
1709780,32
1709780,113
1709780,122
1709820,31
1709820,32
1709820,107
1709830,122
1709840,31
1709840,32
1709840,113
1709840,122
1709840,144
1709870,5
1709870,113
1709870,144
1709880,31
1709880,113
1709890,32
1709890,113
1709890,122
1709900,5
1709900,31
1709920,31
1709920,32
1709920,44
1709920,144
1709950,32
1710000,11
1710000,31
1710000,32
1710020,31
1710020,32
1710030,5
1710030,31
1710030,144
1710040,11
1710040,31
1710040,32
1710040,113
1710040,122
1710060,27
1710060,47
1710061,27
1710061,47
1710070,27
1710070,47
1710070,144
1710080,27
1710080,47
1710080,144
1710100,31
1710100,32
1710100,122
1710110,31
1710110,113
1710110,122
1710120,31
1710120,122
1710140,32
1710160,31
1710160,113
1710160,122
1710170,122
1710170,144
1710180,31
1710180,107
1710180,113
1710180,122
1710180,144
1710200,32
1710220,31
1710220,32
1710220,113
1710220,122
1710240,11
1710240,31
1710240,113
1710241,11
1710241,31
1710241,113
1710250,32
1710250,113
1710260,31
1710260,32
1710260,113
1710260,144
1710290,5
1710290,31
1710290,32
1710300,11
1710300,32
1710301,11
1710301,32
1710310,5
1710310,11
1710310,31
1710310,32
1710310,113
1710310,144
1710340,31
1710340,32
1710340,122
1710350,31
1710350,44
1710350,122
1710390,44
1710390,122
1710400,31
1710400,113
1710430,44
1710430,122
1710440,11
1710460,31
1710460,122
1710480,5
1710480,16
1710480,31
1710480,32
1710480,107
1710490,31
1710490,113
1710490,122
1710500,32
1710500,107
1710500,122
1710520,31
1710520,32
1710530,31
1710530,122
1710540,31
1710540,113
1710550,5
1710550,16
1710550,31
1710550,62
1710550,113
1710550,122
1710570,32
1710570,44
1710580,11
1710580,15
1710580,62
1710590,31
1710590,32
1710590,122
1710600,31
1710600,32
1710610,11
1710610,15
1710620,62
1710650,31
1710650,113
1710650,122
1710650,144
1710660,31
1710660,32
1710670,113
1710670,122
1710670,144
1710690,32
1710690,113
1710710,31
1710710,32
1710710,113
1710710,122
1710720,5
1710720,11
1710720,107
1710730,5
1710730,11
1710730,31
1710740,5
1710740,31
1710740,44
1710740,107
1710740,113
1710740,144
1710750,31
1710760,31
1710760,113
1710790,31
1710790,32
1710810,31
1710810,122
1710820,31
1710820,122
1710830,31
1710830,122
1710840,31
1710840,32
1710840,113
1710840,122
1710870,15
1710870,31
1710880,31
1710880,32
1710890,31
1710890,113
1710910,113
1710910,122
1710920,5
1710920,31
1710920,113
1710920,122
1710920,144
1710930,11
1710930,31
1710950,5
1710950,44
1710950,144
1710960,31
1710960,122
1710970,32
1710990,31
1710990,32
1710990,44
1710990,113
1711030,122
1711031,122
1711032,122
1711033,122
1711040,5
1711040,31
1711040,32
1711040,144
1711070,32
1711070,113
1711070,122
1711070,144
1711080,44
1711080,122
1711110,31
1711110,113
1711110,122
1711110,144
1711120,11
1711120,31
1711120,32
1711120,107
1711160,5
1711160,31
1711160,32
1711180,122
1711181,122
1711182,122
1711183,122
1711190,5
1711190,32
1711230,31
1711230,122
1711280,31
1711280,32
1711280,107
1711280,113
1711280,122
1711290,62
1711300,32
1711300,122
1711310,5
1711310,31
1711310,32
